OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,med_income,pct_w_ss_income,pct_unemploy,pct_pop_labor,pct_poverty
279,15000US230310235005,1629,322,236,44.2,58322.0,0.10720562390158173,0.553811658778915,0.5313901341319953,58322.0,0.4103852589440783,0.08333333323552426,0.6410835209623148,0.10972568571712862
280,15000US230310240004,895,270,84,36.8,55875.0,0.21221864951768488,0.19902912573051182,0.04611650474243567,55875.0,0.2969696960697888,0.03441295539592519,0.7565084215061126,0.0
281,15000US230310245002,1446,463,96,38.8,74911.0,0.0,0.4324644544639047,0.3649289095202264,74911.0,0.22755741079841876,0.02293577978144376,0.6653102739925633,0.1244813277147432
282,15000US230310290002,1669,233,516,50.1,40900.0,0.3505338078291815,0.1164658632979038,0.06425702802642969,40900.0,0.5196969689095501,0.13975155257802555,0.44019138725892587,0.13802816891688155
283,15000US230310290001,1337,312,161,40.0,63553.0,0.06553911205073996,0.0738738737407678,0.05765765755376999,63553.0,0.2178988322608972,0.08160779527209769,0.7745283011561053,0.05940594054881497
284,15000US230310260002,2558,663,201,40.6,60769.0,0.1529126213592233,0.03333333329861111,0.0,60769.0,0.1928879308266294,0.06009783364074225,0.7349768871417683,0.09105367789620132
285,15000US230310260001,1446,368,147,40.5,54872.0,0.07783018867924528,0.0510204080764959,0.0,54872.0,0.21863799243971685,0.050516647473574455,0.7818671447200474,0.024717514106837913
286,15000US230310320002,2735,558,258,41.4,62400.0,0.07566938300349244,0.09579230071997108,0.0,62400.0,0.31089108880109795,0.03600248290750932,0.7078207378260893,0.02998171845338877
287,15000US230310320003,2351,660,231,41.0,69353.0,0.16258992805755396,0.05759803914510044,0.0,69353.0,0.21586475914711994,0.14375876567758852,0.752903906677453,0.05019140789017805
288,15000US230310320001,2121,605,278,33.7,60421.0,0.19903691813804172,0.059683312960190846,0.0,60421.0,0.43782383362976185,0.0709617179542841,0.7115384610823471,0.04856199903415276
289,15000US230310330003,1668,242,304,48.3,66625.0,0.10509554140127389,0.11026615955606317,0.006337135606670297,66625.0,0.36324786273041615,0.09482758611606552,0.7030303025568819,0.08992805750004312
290,15000US230310251002,1431,369,167,37.5,54500.0,0.03644646924829157,0.07256637155297987,0.031858407023259455,54500.0,0.24999999952290078,0.1055045870349718,0.7778768949349893,0.05800139758350706
291,15000US230310251001,2369,468,304,43.7,81382.0,0.010174418604651164,0.0467587672191724,0.0,81382.0,0.2541806017233215,0.004697986574028197,0.7650632907518666,0.020565552690417502
292,15000US230310340023,1913,524,194,45.9,69583.0,0.05348460291734198,0.15563298472051917,0.05458768867062986,69583.0,0.20082530921482075,0.0,0.8335625853964493,0.054364871900488825
293,15000US230310360024,2053,551,231,40.4,89567.0,0.0,0.07209612807463801,0.04806408538309201,89567.0,0.26187050322033023,0.030947775598696537,0.6758169930223418,0.06039941546010745
294,15000US230310252025,1303,176,118,40.4,58077.0,0.0,0.06923076909763314,0.0,58077.0,0.18801652853715595,0.22413793079295483,0.8234250214521517,0.23254029145622385
295,15000US230310252023,1696,450,347,30.7,28205.0,0.035842293906810034,0.10884353729156061,0.0,28205.0,0.27226463069686435,0.07434052748880032,0.6425269640658497,0.26945754701093305
296,15000US230310252024,1738,332,255,38.5,53393.0,0.01761252446183953,0.08635794732621033,0.017521902356042677,53393.0,0.3726027392156127,0.010658914718353764,0.713199723073117,0.0840046029436107
297,15000US230310252011,2089,448,429,38.9,33500.0,0.05194805194805195,0.06562193921094815,0.0,33500.0,0.45597484228933455,0.12435765660394897,0.5868516281140822,0.07612966597439604
298,15000US230310252022,1136,402,136,28.6,43611.0,0.0,0.0,0.0,43611.0,0.2289915961575807,0.0,0.7499999989973262,0.15602189766786323
299,15000US230310252013,2188,487,200,29.5,45776.0,0.049586776859504134,0.12938816436370296,0.03309929786048215,45776.0,0.21082949284466648,0.10319227906221805,0.7845078620940548,0.06974552305855536
300,15000US230310253002,1088,211,129,44.5,80568.0,0.0,0.01720430103827032,0.0,80568.0,0.22538293167312268,0.05705229784936244,0.6987818375428773,0.04963235289555849
301,15000US230310253001,1889,267,406,49.7,65455.0,0.13179571663920922,0.05248618777280913,0.013812154677055035,65455.0,0.3892128274209726,0.08425720611501418,0.5414165663016707,0.17066210035921112
302,15000US230310254002,1382,81,170,30.1,60481.0,0.0672782874617737,0.2621527773226514,0.10590277759391879,60481.0,0.3411764697854671,0.10029069752864725,0.5239908602254448,0.1327334081746531
303,15000US230310200001,2219,647,286,37.0,45057.0,0.13771517996870108,0.13463514888526706,0.09146968130373105,45057.0,0.21971496410960217,0.05896043439956521,0.7538011691498239,0.1577287065535247
304,15000US230310200003,1306,160,178,49.3,63409.0,0.08394160583941605,0.0,0.0,63409.0,0.29929577412095815,0.03636363632474478,0.7999999993220338,0.011485451752308229
305,15000US230310200002,2634,679,272,38.6,65156.0,0.09899328859060402,0.01601601599998397,0.0,65156.0,0.1963377414075913,0.06029106024927854,0.7254901957136801,0.21117061965907782
306,15000US230310200004,1876,363,139,42.6,49038.0,0.09472049689440994,0.0,0.0,49038.0,0.18092909513333852,0.08576329323690969,0.7621516521308155,0.05437100210321375
307,15000US230310225001,1546,343,254,43.9,49583.0,0.11699779249448124,0.1220588233499135,0.06323529402465398,49583.0,0.381909547098979,0.0856079403404368,0.6321568622492887,0.11413748371327011
308,15000US230310245001,2119,418,223,41.2,68981.0,0.07313432835820896,0.012315270920794001,0.012315270920794001,68981.0,0.17955112197063453,0.08858739019266768,0.7242774562287413,0.10146295417580796
309,15000US230310370003,2569,555,281,47.4,89392.0,0.08091908091908091,0.06689834920338979,0.0,89392.0,0.2886405956344128,0.04229797977127653,0.7864945378418596,0.04982483454658434
310,15000US230310370002,1677,375,133,44.6,80458.0,0.02737226277372263,0.04621848733022621,0.0,80458.0,0.18795888371812206,0.01509054324437571,0.7379361538693866,0.02325581393962086
311,15000US230310370001,1973,449,346,43.8,68051.0,0.0,0.042744656869803534,0.013498312695727432,68051.0,0.2244418328737464,0.07385892110053201,0.771941062926367,0.034465281280048006
312,15000US230310210003,1179,282,207,43.2,64028.0,0.0472636815920398,0.04228329800785772,0.03171247350589329,64028.0,0.4459161138059247,0.11631419922006919,0.721132896817938,0.011904761894638807
313,15000US230310210002,1459,304,173,46.6,65388.0,0.08742004264392324,0.08237232276380177,0.0510708401135571,65388.0,0.3105924590474103,0.05932203382648664,0.7047781563952404,0.06854009590915688
314,15000US230310210001,1652,449,220,39.2,57206.0,0.15555555555555556,0.06821480396485514,0.06821480396485514,57206.0,0.28193146373530925,0.07608695643903592,0.753480752863652,0.09689213888062635
315,15000US230310280024,2149,255,646,57.9,76486.0,0.018258426966292134,0.08356290166798631,0.012855831025844047,76486.0,0.47795591134473353,0.02561983468957038,0.6388595561568851,0.050548402455627854
316,15000US230310280025,1640,248,559,53.4,58988.0,0.013745704467353952,0.2322175729788519,0.20397489518412668,58988.0,0.4931880102272643,0.09254807681184125,0.5900709215673255,0.012763241855288295
317,15000US230310270003,925,139,241,54.1,75288.0,0.0,0.47483870906472425,0.40387096722081167,75288.0,0.45700245587960087,0.018556700992666597,0.6024844713012615,0.019459459438422207
318,15000US230310302031,825,335,85,29.6,40656.0,0.08490566037735849,0.34829059754638764,0.02991452985060998,40656.0,0.2721311466487503,0.0,0.6081632640649729,0.19030303007235996
319,15000US230310302032,2688,596,389,40.1,48555.0,0.06480117820324006,0.06354810232696548,0.055604589536094796,48555.0,0.2836946274423236,0.07451763135427968,0.7002320182365513,0.06914893614394038
320,15000US230310302033,824,269,37,36.6,67386.0,0.0,0.08895705494184952,0.0,67386.0,0.07070707046899977,0.0,0.8256410242296734,0.024630541841588003
321,15000US230310310001,1492,298,116,41.8,45582.0,0.22560975609756098,0.09481481467434842,0.04592592585788752,45582.0,0.19967266743097764,0.0745272524198807,0.7215088276713412,0.0864611259474121
322,15000US230310310003,2442,633,294,38.2,60625.0,0.22330097087378642,0.15517241364447085,0.07279693479617151,60625.0,0.302721088092153,0.07725694437738112,0.631925397349465,0.08436213988297855
323,15000US230310310002,2050,518,303,41.5,59107.0,0.09806835066864784,0.2343434341067238,0.1999999997979798,59107.0,0.2717678096678525,0.029296874971389768,0.632578076771232,0.04926829265889352
324,15000US230310252012,1277,231,242,39.0,38625.0,0.0,0.04440789466380281,0.0,38625.0,0.42340791665506383,0.09717314470464108,0.5411089860983661,0.09452736310569869
325,15000US230310230002,1485,465,91,26.4,49271.0,0.0728862973760933,0.24447949488252446,0.15299684518454756,49271.0,0.18162839210515994,0.23696682436378338,0.7902621715446982,0.14188267384591904
326,15000US230310230001,1354,396,70,34.7,61959.0,0.15311004784688995,0.4215304793495065,0.35667963637265937,61959.0,0.22421524613404653,0.08253094899239209,0.7333333326036484,0.031441717767299295
327,15000US230310220001,1714,366,234,40.5,60774.0,0.10504201680672269,0.2775061121301881,0.20782396062613206,60774.0,0.250423011420604,0.04274353872490702,0.7311046506314646,0.04946364716956874
328,15000US230310220002,1984,478,137,41.2,56875.0,0.15352112676056337,0.09747706410839786,0.07224770633916547,56875.0,0.1778907240433409,0.09495295115915059,0.7274424388752692,0.051411290296667696
329,15000US230310245004,860,115,257,55.2,69441.0,0.043596730245231606,0.18262806195405776,0.09131403097702888,69441.0,0.46594005322632137,0.04100227781092875,0.5892617441754876,0.03489771355607977
330,15000US230310245003,2023,504,189,41.6,58452.0,0.042876901798063624,0.05121951213265913,0.05121951213265913,58452.0,0.19280205630745237,0.028158295260153503,0.8305941840514575,0.05338606028008598
331,15000US230310235001,1380,292,201,41.0,38208.0,0.04285714285714286,0.4734473443083282,0.41764176380050244,38208.0,0.3555555549477683,0.08384146328682704,0.5810451722045658,0.12898550715290905
332,15000US230310235002,1064,153,210,49.5,54074.0,0.03747072599531616,0.6574004502949657,0.608564988273054,54074.0,0.392543858788281,0.06913996615659365,0.6301806582038463,0.09047619039002266
333,15000US230310330001,1716,355,182,42.4,68472.0,0.008025682182985553,0.09078590773606246,0.07317073160816974,68472.0,0.25782414268580606,0.009174311917253505,0.7022190402990558,0.07575757571342798
334,15000US230310330002,1195,337,112,32.8,51343.0,0.0,0.09751037324167973,0.0,51343.0,0.1862068961236623,0.0,0.6965285546511438,0.04807692303489779
335,15000US230310340017,1903,347,392,41.9,61544.0,0.09188361408882083,0.4223646720638428,0.38817663790015905,61544.0,0.37607891445612956,0.05625606202109014,0.6368128470433522,0.04973544970913468
336,15000US230310340016,523,135,57,46.7,52059.0,0.1559633027522936,0.6558823519766436,0.599999999117647,52059.0,0.24786324680400323,0.13114754044611665,0.5823389007581411,0.2077669898878311
337,15000US230310052002,1881,272,479,44.7,41676.0,0.3723608445297505,0.03196347028314672,0.03196347028314672,41676.0,0.4115566032882587,0.06706706699993287,0.6208825353506012,0.015444015435496956
338,15000US230310061021,721,119,94,46.2,39375.0,0.10943396226415095,0.6054490407614036,0.5116044394433861,39375.0,0.23529411704528358,0.10497237549728844,0.8239757195387318,0.02773925100174861
339,15000US230310061011,2033,286,339,48.3,63808.0,0.35945273631840796,0.22754946710232155,0.16362252651170278,63808.0,0.2394088667592031,0.013605442166586967,0.7457722656449987,0.03984259712747536
340,15000US230310225002,919,206,94,35.5,51250.0,0.030042918454935622,0.4834532367144558,0.36834532321101393,51250.0,0.28690807719524214,0.07476635500043673,0.70418848075368,0.14839424125316253
341,15000US230310225003,730,157,83,46.3,49318.0,0.3360655737704918,0.3438202239464714,0.28314606677944704,49318.0,0.30479451950412834,0.058252427043076635,0.6787479395737266,0.17039106121453762
342,15000US230310051002,2132,656,125,39.2,71687.0,0.01263823064770932,0.0,0.0,71687.0,0.1679049031680462,0.0660225442302556,0.7428229660629049,0.11894687347487219
343,15000US230310052001,2189,590,165,37.2,56985.0,0.025889967637540454,0.19933554800719638,0.05232558135188905,56985.0,0.20020746867198397,0.01286903859737393,0.8261413378197989,0.07400639558062751
344,15000US230310053002,1205,151,60,34.6,42971.0,0.0,0.06540447493045702,0.0,42971.0,0.13996316732971792,0.06324972730289015,0.8291139233009819,0.2207468877836125
345,15000US230310053003,1037,87,200,39.7,34545.0,0.0,0.13986013961562913,0.0,34545.0,0.28861788559224005,0.04575163391217053,0.6442105256376731,0.12729026024369308
346,15000US230310053004,1286,283,221,36.2,25865.0,0.07575757575757576,0.17486338773925766,0.0,25865.0,0.38907284703795886,0.06481481471479195,0.6321951213344437,0.3545878690866346
347,15000US230310053001,3045,790,298,38.9,63279.0,0.030927835051546393,0.05569205564644385,0.0,63279.0,0.1543798784437295,0.07541157723026469,0.790512174311288,0.08244680848322912
348,15000US230310054002,2080,454,268,40.0,99145.0,0.035650623885918005,0.08672798937355061,0.0,99145.0,0.27625899240826046,0.04147880970110116,0.6519694293639215,0.10681038701283176
349,15000US230310301001,1995,382,365,41.9,46375.0,0.18550106609808104,0.0397877983557191,0.0,46375.0,0.3936464082960685,0.13822688261370172,0.6369156037420063,0.1804281344646136
350,15000US230310301003,1382,307,214,49.0,51875.0,0.0,0.05096660799478628,0.05096660799478628,51875.0,0.35740740674554183,0.07371349085714396,0.6477477471641911,0.0758570386025842
351,15000US230310280012,998,307,122,41.6,66429.0,0.0,0.14778325086752894,0.04679802944138416,66429.0,0.32369942102977045,0.04040404032241608,0.6538969608270846,0.0200400801402404
352,15000US230310280022,957,85,504,65.7,87361.0,0.0,0.6485788108108709,0.591731265640197,87361.0,0.7377450962310169,0.16009280705314893,0.4826427766151817,0.005241090141256719
353,15000US230310360022,589,118,78,48.1,68068.0,0.24,0.0,0.0,68068.0,0.2213740449565876,0.10909090876033058,0.6666666653198653,0.13752122217738333
354,15000US230259653021,403,76,67,52.3,33065.0,0.09696969696969697,0.856481480820616,0.8047839499963086,33065.0,0.41935483645508154,0.032679738348498445,0.46084337210589343,0.17121588046844693
355,15000US230259668001,2820,567,410,45.5,45536.0,0.33496571988246815,0.09906396248122935,0.03354134162750285,45536.0,0.31774891747381045,0.16715888944645074,0.744175823848714,0.05531763024435488
356,15000US230259668006,716,104,108,50.9,51463.0,0.22382671480144403,0.15363881360205173,0.0,51463.0,0.2420382157896872,0.06521739116257089,0.7324840752667451,0.0600558658379108
357,15000US230259663001,1095,183,191,51.9,36905.0,0.4178498985801217,0.4358974354503616,0.38666666627008545,36905.0,0.35818181753057854,0.08592321739319339,0.5770042188006285,0.14429223731114862
358,15000US230259653011,1076,171,172,46.6,45179.0,0.2818991097922849,0.41379310293867844,0.24384236423172123,45179.0,0.33403361274362686,0.04049295767518846,0.6081370443167697,0.1435316334810844
359,15000US230299559003,1079,191,210,51.3,41250.0,0.33159268929503916,0.5152792407636678,0.44573234937225253,41250.0,0.4152173904017013,0.11538461515104328,0.5404813998463004,0.12933458282161706
360,15000US230299563002,1362,236,310,49.3,38601.0,0.42376237623762375,0.4119402980975718,0.22587064654142225,38601.0,0.37055837500751543,0.10631741123833989,0.5615514329160611,0.23867069468378344
361,15000US230299564003,1164,212,219,46.7,41875.0,0.33962264150943394,0.3886743881741642,0.27670527634915665,41875.0,0.35157894662825484,0.0900900899277656,0.5640243896707069,0.1606672518343571
362,15000US230299564002,1059,226,207,41.6,40893.0,0.5606469002695418,0.317741934971384,0.21774193513267429,40893.0,0.47281323765292377,0.13347921196175228,0.5295480874512768,0.16444866904520086
363,15000US230299553002,491,66,103,54.3,46250.0,0.45643153526970953,0.6069182380394368,0.4984276721722835,46250.0,0.351999998592,0.025104602405420073,0.5382882870759272,0.06109979620957272
364,15000US230299554002,723,102,189,49.7,38750.0,0.6079136690647482,0.248366012530793,0.12636165549812275,38750.0,0.4173913031379962,0.13690476149730726,0.5217391296246287,0.13139695694135967
365,15000US230299554001,653,86,141,48.3,47813.0,0.8156862745098039,0.2876404487918192,0.08089887622269916,47813.0,0.3154574122540776,0.1501272260811012,0.657190634352524,0.057542768184225865
366,15000US230299559001,940,214,125,42.3,38000.0,0.49846153846153846,0.3355263152376212,0.25822368378581634,38000.0,0.39108910794284873,0.10741687952067294,0.5057915051405515,0.2329787231564056
367,15000US230299563003,507,91,121,47.9,32708.0,0.38190954773869346,0.37265415449690575,0.2064343158004442,32708.0,0.3717948702060048,0.07722007692193021,0.6023255799945917,0.1992110449719703
368,15000US230299555001,695,165,48,38.4,31250.0,0.6885964912280702,0.11442786041187099,0.0,31250.0,0.12078651651464462,0.14861460919744432,0.7218181805057852,0.24460431619481393
369,15000US230299555002,840,148,239,48.9,37778.0,0.6982456140350877,0.12446351904621562,0.0,37778.0,0.360294116763985,0.03179190742256674,0.5158959530117111,0.2321428568664966
370,15000US230259664002,1054,222,175,34.1,42986.0,0.6348684210526315,0.2235528937653635,0.13173652668316063,42986.0,0.43701799373517225,0.02902374662526716,0.44535840135680566,0.37476280799358364
371,15000US230259664001,1470,312,235,42.1,25170.0,0.499009900990099,0.12080536896536193,0.06174496636007387,25170.0,0.33282442697278714,0.09672386880386293,0.5355054297948993,0.22739916534951377
372,15000US230259656001,1213,343,122,37.6,32625.0,0.5730027548209367,0.3218749994970703,0.27343749957275393,32625.0,0.2718894002951857,0.04408817626435235,0.5406283851130786,0.24565756803502267
373,15000US230259662002,933,185,234,49.2,25500.0,0.6802721088435374,0.3087149183032276,0.20531757724473032,25500.0,0.3696581188682519,0.15343915303322975,0.4890038803505771,0.17993456905132543
374,15000US230299563001,887,189,186,44.8,39813.0,0.4461538461538462,0.38596491166512775,0.27910685760908,39813.0,0.40519480414235115,0.07674943549266493,0.6118784521935381,0.21468926529413643
375,15000US230299565001,1140,268,202,44.0,35208.0,0.5040214477211796,0.29538904856572185,0.0835734869112774,35208.0,0.40081799509035176,0.10763888870201582,0.6392896774258716,0.1618037133847889
376,15000US230299564001,995,164,173,48.1,33068.0,0.45776566757493187,0.22743055516071084,0.08159722208056037,33068.0,0.384269662057821,0.15009746559435191,0.6107142849872449,0.22335025358035507
377,15000US230299558004,603,195,122,35.4,28750.0,0.30687830687830686,0.4151436020492334,0.21148825010055286,28750.0,0.4776785692960778,0.0693069303499657,0.5071770322794807,0.20236087655588386
378,15000US230299551002,726,114,171,46.4,35000.0,0.65625,0.5545314891635461,0.38863287190686197,35000.0,0.46896551562425687,0.16666666606280195,0.4437299028235854,0.22644163118643934
379,15000US230299558003,707,155,143,46.9,29688.0,0.5151515151515151,0.4075630243538592,0.21638655416725514,29688.0,0.3900709206025854,0.0624999998139881,0.6054054043145849,0.3746397689126228
380,15000US230299558002,750,139,158,52.5,41726.0,0.5287769784172662,0.4060283680744178,0.2234042549230421,41726.0,0.45074626731120515,0.09226190448731576,0.5324881132607161,0.12990527722610923
381,15000US230299565003,1325,240,245,46.9,37321.0,0.3407960199004975,0.3847006647619727,0.23392461171405254,37321.0,0.37837837769661553,0.15562913881518353,0.5345581797597916,0.21028037366800592
382,15000US230299551003,1136,168,204,42.9,39853.0,0.5254691689008043,0.7784711384407326,0.6994279767553676,39853.0,0.45305164212898674,0.13097713070482925,0.4781312122483785,0.23565754612916365
383,15000US230259657002,1148,224,193,45.3,38906.0,0.4365079365079365,0.24149659822874728,0.16666666638321995,38906.0,0.40807174796396467,0.13620071660179084,0.6006458551123296,0.18466898938617682
384,15000US230259661002,2218,538,320,44.3,34792.0,0.44647887323943664,0.1948669199668565,0.1264258553931313,34792.0,0.4309327031512011,0.09202453978320599,0.5439377082625485,0.1862477230481568
385,15000US230259661001,1465,300,150,41.2,49643.0,0.36684303350970016,0.16897506901804007,0.08171745141036364,49643.0,0.21499999964166666,0.0659599528080566,0.701652891982105,0.08046767532292456
386,15000US230259653022,549,68,131,51.0,29205.0,0.6641221374045801,0.3991507422523339,0.32908704813357315,29205.0,0.3392226136423229,0.1888888881893004,0.5465587033470471,0.20036429835999217
387,15000US230259658002,783,105,121,45.8,40735.0,0.4041095890410959,0.02902374662526716,0.02902374662526716,40735.0,0.36684782509008745,0.10798122040379995,0.6147186138315749,0.12899105986080325
388,15000US230259668005,822,243,197,29.6,35958.0,0.45408163265306123,0.13538461496804735,0.0,35958.0,0.2669039136409113,0.17042606473577426,0.6891191697942675,0.29750982923000024
389,15000US230259668002,727,159,118,39.3,42167.0,0.5131578947368421,0.11504424744824705,0.0,42167.0,0.36666666544444443,0.07012195100572576,0.5774647877157311,0.354883080667286
390,15000US230259668003,813,215,146,36.9,36276.0,0.7093596059113301,0.18958333293836807,0.0,36276.0,0.334190230503367,0.0470219434262635,0.5986949419270882,0.16236162341652938
391,15000US230259668004,835,169,153,40.4,52980.0,0.6447368421052632,0.0,0.0,52980.0,0.29100529023543575,0.06045340035150277,0.5647226165508924,0.08982035917386784
392,15000US230299556002,623,184,49,29.0,18929.0,0.5909090909090909,0.12544802822420062,0.014336917511337213,18929.0,0.14754098300188123,0.39051094747988707,0.5879828313562601,0.4398073829216575
393,15000US230299558001,415,29,148,59.0,18929.0,0.31746031746031744,0.5191489350656405,0.33404255248076054,18929.0,0.5973451301002428,0.15503875848807164,0.3307692299211045,0.2287234036470122
394,15000US230299562003,1091,154,132,24.2,31487.0,0.4153846153846154,0.22153209063864993,0.06004140774318549,31487.0,0.2127659568809416,0.08204334352624869,0.6894343642588747,0.09254807681184125
395,15000US230299562001,637,166,75,33.4,39408.0,0.46511627906976744,0.21086261913462423,0.07987220421766068,39408.0,0.2226720638758216,0.05813953471471066,0.7190082629772556,0.208860759163195
396,15000US230259656002,814,155,181,52.4,32614.0,0.4117647058823529,0.3855024705345923,0.2504118612019574,32614.0,0.4557640738451365,0.12250712215809936,0.5072254327930268,0.13913043460977587
397,15000US230259659001,1906,340,371,45.0,33023.0,0.5084745762711864,0.3816614417071618,0.26802507815985493,33023.0,0.35741444821620477,0.08134490229789056,0.5813953484717816,0.23064516116631978
398,15000US230259665001,2142,440,460,47.2,60086.0,0.28370786516853935,0.35932203359379483,0.26525423706334383,60086.0,0.4232804227205285,0.1013698629211234,0.615514333549458,0.03374524713225036
399,15000US230299562002,1309,299,288,33.9,25667.0,0.457286432160804,0.15709969764788564,0.0332326283485912,25667.0,0.39247311757621306,0.130597014681722,0.5075757570950986,0.2687074827647045
400,15000US230299553001,918,233,98,43.4,37946.0,0.5248447204968945,0.26429980224003985,0.10059171577792561,37946.0,0.3297587122526576,0.11816192534319053,0.6719883879942113,0.22172948977635312
401,15000US230299559002,994,192,185,46.1,33182.0,0.481994459833795,0.26421404638091295,0.15217391278900683,33182.0,0.32499999926136364,0.1407766986874352,0.4963855415706198,0.18507157445289205
402,15000US230299556001,1490,365,208,45.4,34750.0,0.43566176470588236,0.299773755316998,0.1776018097538441,34750.0,0.369951534135781,0.08370702528593868,0.5814751281462477,0.181081080958729
403,15000US230299565002,1043,213,233,46.1,40592.0,0.4631043256997455,0.47387173340395283,0.32185273120920105,40592.0,0.45823927661797004,0.10220440861281682,0.5891381338971214,0.21634615363812867
404,15000US230299561002,1180,201,194,43.5,42237.0,0.34560906515580736,0.4196428565183886,0.28869047576087725,42237.0,0.36666666572649576,0.036072144216288286,0.5035317855665673,0.15072765057096918
405,15000US230299561001,1273,276,213,44.1,40240.0,0.3704545454545455,0.3320848934680588,0.22347066139391927,40240.0,0.3177570087518561,0.05190839686731542,0.6202651509277791,0.17233009694795298
406,15000US230299555003,1632,332,506,53.4,31841.0,0.3763213530655391,0.23330197532144684,0.12888052668967023,31841.0,0.488343557683014,0.011851851834293553,0.4916241802682999,0.12524850886332106
407,15000US230299557001,1406,254,377,53.6,28654.0,0.46408839779005523,0.35387488295623254,0.19234360392871744,28654.0,0.5476878604802199,0.10622710603255109,0.4702842373210299,0.2121212119681665
408,15000US230299551001,1222,383,103,33.6,26354.0,0.8639705882352942,0.4354243537079651,0.35301352970109035,26354.0,0.26143790792715055,0.22569444405261382,0.641425389040729,0.3911620291398019
409,15000US230299900000,0,0,0,,,,0.0,0.0,,0.0,0.0,0.0,0.0
410,15000US230259665003,1744,326,379,50.7,25276.0,0.47102803738317756,0.1078107809595041,0.0,25276.0,0.4032059181218176,0.08411214942041102,0.5067658995218093,0.19010259493657053
411,15000US230259665002,944,305,110,33.3,35568.0,0.6812227074235808,0.12918660256175454,0.0,35568.0,0.3708791198602222,0.03973509920617517,0.47261345778933733,0.335805084390037
412,15000US230259670001,1072,187,181,44.7,41125.0,0.37467700258397935,0.39100817385421227,0.27520435929808673,41125.0,0.35794183365113685,0.09059233433694715,0.6218851564226596,0.14925373120405433
413,15000US230259669001,1600,421,344,42.1,43929.0,0.5155038759689923,0.06422018338804253,0.06422018338804253,43929.0,0.37418300592453757,0.05743740786828069,0.548022598427746,0.1910543129769621
414,15000US230259669002,1771,449,182,42.1,40870.0,0.5145348837209303,0.040993788768951815,0.0,40870.0,0.2240932639584284,0.09240924082243208,0.6419491520890189,0.18062678052385936
415,15000US230259658001,2159,516,317,42.8,40096.0,0.4008438818565401,0.1498501497004494,0.045954045908137814,40096.0,0.3560517034593987,0.10379061362473771,0.6552335892044745,0.21478708459766632
416,15000US230259660003,1109,338,72,27.6,42788.0,0.6175298804780877,0.12864077638679422,0.0,42788.0,0.1894150412551113,0.11326860823095694,0.7536585356662701,0.12124060138981145
417,15000US230259660004,851,159,224,51.5,32227.0,0.6176470588235294,0.11854684489761598,0.06118546833425341,32227.0,0.42082429409799504,0.10023309999945665,0.5941828246617966,0.2029339850819878
418,15000US230259660001,884,128,212,54.1,61382.0,0.1396103896103896,0.04069767430029746,0.04069767430029746,61382.0,0.37575757461891646,0.04772234262966954,0.6010430239882099,0.029411764672611126
419,15000US230259660002,1382,335,96,31.0,44474.0,0.5880758807588076,0.0,0.0,44474.0,0.3382352934070687,0.12108262091013872,0.6405109483207017,0.13157894726657976
420,15000US230259657001,827,112,112,47.9,50132.0,0.3546325878594249,0.48387096703244725,0.39296187625665413,50132.0,0.25852272653828773,0.12244897931417464,0.5951416996016982,0.1654501214532237
421,15000US230259657003,1046,265,121,37.5,26063.0,0.5355191256830601,0.24568138148621615,0.059500959578692975,26063.0,0.3994910931310659,0.08577878084474316,0.5350241539432076,0.3910133839474059
422,15000US230259666003,1243,233,177,47.1,40739.0,0.4258474576271186,0.057599999907840004,0.02079999996672,40739.0,0.3548387090749767,0.0,0.5751953119382858,0.08527755423549672
423,15000US230259667002,1851,450,238,42.0,35026.0,0.3164251207729469,0.17825112087640008,0.04147982058130065,35026.0,0.3819918139399839,0.079701120697757,0.5580264068394535,0.2760303686138664
424,15000US230259667001,1745,456,235,41.4,41591.0,0.27927927927927926,0.0767123286620379,0.0,41591.0,0.29228486603518566,0.03276699025149637,0.620481927243613,0.16081871335624637
425,15000US230259666004,686,156,125,44.8,19009.0,0.38392857142857145,0.1101928371620032,0.0,19009.0,0.3312693488195995,0.0,0.46846846762438116,0.35860058256763766
426,15000US230259666002,1403,285,188,38.2,21018.0,0.6165413533834586,0.21764705856747404,0.008235294107958478,21018.0,0.3518796987189779,0.029182879320655875,0.45366284161194803,0.40363937104744463
427,15000US230259666001,1040,313,135,37.6,22458.0,0.5878594249201278,0.02582159618351738,0.0,22458.0,0.46746987839163884,0.16183574840136292,0.5260482839567366,0.30192307663276624
428,15000US230259667003,671,114,161,44.5,36296.0,0.3786407766990291,0.09677419328824141,0.0,36296.0,0.39880952262259073,0.019108280193922675,0.5470383265731039,0.23695976119678128
429,15000US230259670002,957,185,142,46.5,51016.0,0.22025316455696203,0.4031791901688162,0.3280346816068863,51016.0,0.309927360024389,0.061135371045555956,0.5668316824667925,0.14733542304353664
430,15000US230259662001,1077,251,142,44.5,38514.0,0.42245989304812837,0.2399999995826087,0.21565217353799623,38514.0,0.23569793996407795,0.12115732346987826,0.634902410292879,0.16759776520707842
431,15000US230259653023,182,5,78,57.0,42083.0,0.37209302325581395,0.8959700085323616,0.8341143384872405,42083.0,0.42342341960879804,0.0,0.4972067011329235,0.07142857103610675
