OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,pct_house_lack_plumb,med_income,pct_w_ss_income,pct_unemploy,pct_pop_labor,pct_employ_agr_for_fis,pct_employ_arts,pct_employ_retail,pct_poverty,pct_house_snap
269,15000US230310252011,1803,380,339,33.1,40385.0,0.19205298013245034,0.07061503408813777,0.0,0.0,40385.0,0.46200980335538017,0.031884057940208634,0.6822676330373977,0.028942115739578726,0.19261477026685153,0.14471057869789364,0.11702717686243638,0.2561274506665105
270,15000US230310252012,1084,84,260,47.8,34720.0,0.0,0.05214152690476438,0.0,0.0,34720.0,0.3909626711375979,0.04606525902866553,0.520999999479,0.0,0.042253521041743416,0.2716297781254934,0.14009661822212885,0.229862474990447
271,15000US230310252013,2165,429,216,30.5,47564.0,0.06666666666666667,0.033190578122922296,0.0,0.0,47564.0,0.20487264650623185,0.06603081433159881,0.7748720859722159,0.0,0.06205813035187892,0.17046347197921172,0.1706629054204688,0.33001107383165995
272,15000US230310252022,783,250,136,32.7,45132.0,0.09036144578313253,0.10204081606622241,0.0,0.0,45132.0,0.3181818172778926,0.044973544854567345,0.6860254071034022,0.0,0.05540166189639429,0.22160664758557716,0.07151979556638596,0.1278409087277247
273,15000US230310252023,1070,236,146,27.1,41339.0,0.0,0.19092331738509652,0.0,0.0,41339.0,0.18181818146650255,0.058739254930172985,0.8369304546319779,0.0,0.2739726023227205,0.10654490090328021,0.37383177535155904,0.12185686630201767
274,15000US230310252024,1839,420,323,38.5,36445.0,0.08281573498964803,0.1321776813302517,0.0,0.0,36445.0,0.34831460630672334,0.03149606296112592,0.7002067534802159,0.0,0.12195121938826095,0.128048780357674,0.07578253702592941,0.14981273389536487
275,15000US230310252025,1294,424,17,28.2,34915.0,0.0,0.17586206866230678,0.0,0.0,34915.0,0.17154811679592444,0.1526479748401122,0.737931033634562,0.0,0.033088235233293684,0.1544117644220372,0.36707882506408124,0.3765690368691024
276,15000US230310253001,1710,263,491,47.4,60701.0,0.04780114722753346,0.0472673559124559,0.0,0.0,60701.0,0.4496124024037017,0.0369230768852071,0.6605691052435169,0.0,0.060702875334714725,0.14270500517283813,0.0326583931857228,0.14263565869358813
277,15000US230310253002,1264,259,205,51.0,90484.0,0.0,0.0,0.0,0.016260162568576906,90484.0,0.39634146260906206,0.02546916886666331,0.7249757038629973,0.012379642348858813,0.05502063266159473,0.0949105913412509,0.02768987339581497,0.08333333316395664
278,15000US230310254002,1652,78,201,21.1,80938.0,0.05944055944055944,0.3918228272711706,0.33219761442555773,0.0,80938.0,0.38375350032562044,0.08036622575751147,0.6245235065917893,0.0110619468904182,0.15265486708777118,0.1603982299110639,0.08885941632777265,0.09523809497132187
279,15000US230239703021,828,170,84,41.7,72344.0,0.06722689075630252,0.07360406072689325,0.0,0.0,72344.0,0.18356164333270783,0.0909090907404284,0.8338235281855536,0.0,0.07142857128279884,0.19183673430237402,0.0978260868383743,0.18356164333270783
280,15000US230190072002,901,169,162,42.7,63015.0,0.21935483870967742,0.05602240880665992,0.0,0.0,63015.0,0.3916913934964647,0.06678383116558202,0.7699594035589182,0.011299435006969049,0.06591337087398612,0.21280602596458376,0.10706150329491856,0.1335311568737948
281,15000US230190215001,1146,208,185,42.8,43750.0,0.42431761786600497,0.1353790611274746,0.0830324908248511,0.007220216593465313,43750.0,0.34655532286731666,0.0775862067627824,0.6085594983209192,0.013084112125076427,0.03364485975019652,0.205607476251201,0.09929078005382022,0.15448851742277972
282,15000US230190285001,1584,335,326,45.5,38750.0,0.633495145631068,0.2790091261029868,0.2112125160218872,0.019556714446471037,38750.0,0.5009041582262131,0.12337662317633664,0.4881141042091013,0.03888888881687243,0.020370370332647464,0.2074074070233196,0.2335483869460978,0.22965641911454535
283,15000US230190290001,389,28,89,55.7,50500.0,0.38953488372093026,0.8232642012414209,0.8079350759171009,0.0,50500.0,0.4540816303363182,0.18103448197829966,0.6338797796888531,0.17368420961218836,0.05789473653739612,0.07894736800554017,0.0668380461006734,0.1020408158059142
284,15000US230310280022,630,55,295,64.5,71346.0,0.0,0.6923076916335854,0.6923076916335854,0.0,71346.0,0.6645569599222881,0.075085323975818,0.509565216505104,0.09594095905556842,0.04428044264103158,0.0,0.022222222186948852,0.0031645569520108957
285,15000US230310280023,1023,292,250,42.4,52727.0,0.21036585365853658,0.2473118275137781,0.17383512513649618,0.0,52727.0,0.5142857130612245,0.10689655153983353,0.7388535022434988,0.0,0.03861003853550186,0.09266409248520445,0.05962854344122332,0.0
286,15000US230310280024,2453,357,911,58.7,69196.0,0.0,0.07461476068563279,0.0454176804173417,0.0,69196.0,0.565293601607981,0.0,0.585877862315898,0.0,0.1905537457731647,0.08061889244249275,0.05504201678359579,0.07186678346023945
287,15000US230310280025,1790,262,537,43.1,48173.0,0.10833333333333334,0.23262032064828847,0.19786096239049822,0.0,48173.0,0.43437862899607593,0.1188318226396457,0.6414728678026661,0.0,0.12457142842906123,0.013714285698612244,0.06203331415161785,0.0685249708844077
288,15000US230310301001,2078,467,342,34.1,49398.0,0.22504230118443316,0.12607758607103708,0.0,0.0,49398.0,0.2638717629298745,0.03415061292981557,0.7006134965026911,0.018132366257359592,0.1604714413776324,0.09972801441547777,0.21751684301370702,0.22318125743134248
289,15000US230310301002,1006,183,189,43.1,53036.0,0.05327868852459016,0.10826771632230764,0.0,0.0,53036.0,0.3620309042780775,0.06569343053705579,0.6485207092916915,0.0,0.14648437471389772,0.07421874985504151,0.18290258431123005,0.18101545213903875
290,15000US230310301003,1213,287,197,41.4,61638.0,0.18128654970760233,0.07509881408083238,0.0,0.0,61638.0,0.4017094008510483,0.0957264955628607,0.6112852658189286,0.05103969744604972,0.10775047238610497,0.17013232482016574,0.06994171517906601,0.09188034168401636
291,15000US230310302012,1867,338,248,45.8,50469.0,0.09745762711864407,0.057881773327731804,0.019704433473270402,0.0,50469.0,0.2732026140219574,0.05375253544244165,0.6264294786363218,0.0,0.04608788848222091,0.1414790995268177,0.18181818171979536,0.23529411733948483
292,15000US230310302021,1063,290,143,39.9,58884.0,0.09510869565217392,0.035564853482081896,0.0,0.0,58884.0,0.3188720166618828,0.04735883415781633,0.6940581533577015,0.028680688281681285,0.026768642396235866,0.15487571672107894,0.12631578935280785,0.06724511915998889
293,15000US230310302022,1588,515,237,33.0,32917.0,0.26436781609195403,0.10526315773179078,0.06037151693440942,0.0,32917.0,0.3269896188114366,0.09503546085810573,0.628342245429285,0.0,0.11285266439991745,0.24294670808315563,0.394206548870147,0.4896193763155374
294,15000US230310302023,1661,440,392,45.4,36833.0,0.20382165605095542,0.09803921554896468,0.02380952377617714,0.0,36833.0,0.40372670744762934,0.06588579785375433,0.5412044369721042,0.0,0.11442006251658297,0.07210031336661393,0.18813775498205498,0.3121118007575904
295,15000US230239703023,1232,194,258,49.4,45444.0,0.047109207708779445,0.1757269277171594,0.0,0.0,45444.0,0.37269938593144264,0.0499306518031475,0.694605008964735,0.0,0.07153284661090095,0.2043795617454313,0.20211038944633894,0.20705521440635705
296,15000US230239705005,754,87,83,37.9,30969.0,0.0,0.08628318564981596,0.0,0.0,30969.0,0.3171912825249606,0.08252427164435856,0.6076696156229062,0.0,0.10846560817866241,0.12698412664819014,0.2599469492573648,0.2251815975177201
297,15000US230239705002,771,166,66,45.4,38452.0,0.06985294117647059,0.042553191398823,0.042553191398823,0.0,38452.0,0.1311111108197531,0.0,0.7349768863867845,0.0,0.1341719074755306,0.20545073332190622,0.17898832661609815,0.13333333303703704
298,15000US230310302024,519,56,235,62.1,16354.0,0.0,0.0,0.0,0.0,16354.0,0.2566844906059653,0.3387096755983351,0.4017278609033956,0.0,0.032520324938859146,0.0,0.26363636283746555,0.0
299,15000US230310302032,2457,594,525,44.1,47119.0,0.06860158311345646,0.0856102002863295,0.01730418941957724,0.0,47119.0,0.4372509955804273,0.08303249089979016,0.5836776856489267,0.0,0.0462598424741537,0.10039370068858888,0.07568238210269546,0.20816733046995287
300,15000US230310302033,882,241,65,33.0,60167.0,0.02158273381294964,0.021406727763282177,0.0,0.0,60167.0,0.1624999994921875,0.03321033204204736,0.8065476178473994,0.0,0.19083969429229067,0.15267175543383252,0.03628117909718687,0.08124999974609375
301,15000US230310303002,1203,225,311,48.8,79191.0,0.07493540051679587,0.2601626012029876,0.2032520321898341,0.0,79191.0,0.47472527368192247,0.03254972869340013,0.5602836873755991,0.0,0.01682242987509826,0.0728971961254258,0.04821280128993117,0.0901098899118464
302,15000US230310303003,621,67,151,48.5,57067.0,0.6096491228070176,0.0851851848696845,0.0851851848696845,0.0,57067.0,0.5708502001180153,0.0783132527761649,0.599277977257621,0.0,0.08496731998376693,0.30718954147977273,0.1288244764431168,0.19433198301889887
303,15000US230010460003,737,238,66,34.8,63281.0,0.26587301587301587,0.17073170679654967,0.0,0.0,63281.0,0.2022058816095372,0.044887780436688826,0.7638095223546485,0.0,0.015665796303744657,0.20626631799930464,0.1994572588881177,0.1580882347129109
304,15000US230010460001,2122,425,206,43.7,67841.0,0.14020270270270271,0.041522491301588825,0.041522491301588825,0.021914648186949656,67841.0,0.2358604088617805,0.011904761895904194,0.7647058819204152,0.0,0.07078313247681993,0.17771084323967556,0.08689320384131398,0.09747292407042969
305,15000US230010301001,2290,481,299,43.9,52159.0,0.45072115384615385,0.01706827307523266,0.0,0.035140562213714296,52159.0,0.28600612841061684,0.04658901826406903,0.6498659513941737,0.011343804527623206,0.07242582890713278,0.24432809751803827,0.08133333329718519,0.18386108254968225
306,15000US230010302003,851,265,67,34.8,58387.0,0.13580246913580246,0.07964601746417103,0.0,0.0,58387.0,0.2692307683678501,0.07522123877163443,0.7508305635368263,0.0,0.04306220085391818,0.07894736823218333,0.09880952369189343,0.0
307,15000US230010105001,1045,309,134,31.4,32708.0,0.33035714285714285,0.037199124645078505,0.0,0.0,32708.0,0.3022727265857438,0.18558951924543773,0.6131105390576985,0.0,0.2922252002889405,0.0884718496287618,0.40469208171584353,0.5136363624690082
308,15000US230010450001,2030,470,296,41.8,51000.0,0.25604551920341395,0.12101910815178439,0.10828025466212288,0.010615711241384595,51000.0,0.29227053104798245,0.05288007549303109,0.6573556792940064,0.048853439632249814,0.03788634093929577,0.10368893309702001,0.15142428778039765,0.17632850220250182
309,15000US230010420001,1390,335,139,43.0,76106.0,0.10983981693363844,0.08272058808323421,0.0,0.0,76106.0,0.24248496945393794,0.05521472385863224,0.7588454369098273,0.0,0.06493506485073368,0.0987012985731152,0.041184971068507964,0.0881763525287047
310,15000US230010106002,1857,415,274,44.8,56667.0,0.22981366459627328,0.05505761836740382,0.0,0.0,56667.0,0.3048780483673739,0.03115577886316002,0.686206896078478,0.0,0.10373443972641655,0.15767634838415318,0.1177105830897891,0.157181571602735
311,15000US230190311001,1295,295,103,36.0,56450.0,0.20047169811320756,0.0,0.0,0.0,56450.0,0.37193763836984933,0.09851551943520173,0.7257590590345161,0.0,0.16317365245033885,0.11676646689106816,0.08185328179007467,0.0311804008214245
312,15000US230190311004,1675,157,455,52.1,42734.0,0.4751552795031056,0.0,0.0,0.0,42734.0,0.5501955664273852,0.03384615381143984,0.6238003834780548,0.0,0.08704883217935368,0.17940551997939966,0.11701492530327466,0.06127770526560925
313,15000US230190020001,861,152,213,44.8,80536.0,0.09666666666666666,0.03409090899405992,0.03409090899405992,0.0,80536.0,0.394117645899654,0.0,0.7427854444883495,0.0,0.13175675653419466,0.464527026242353,0.0,0.0
314,15000US230239705003,968,240,157,48.1,55826.0,0.0,0.10154525363897295,0.0,0.0,55826.0,0.15233415195986694,0.0,0.649315067603678,0.10126582257116915,0.11603375502946466,0.14767932458295502,0.398888888445679,0.17690417646952292
315,15000US230190006002,1123,182,53,30.2,41964.0,0.04371584699453552,0.04710920760790319,0.0,0.0,41964.0,0.13932584238353743,0.2367088604598622,0.7915831655394958,0.0,0.03482587058901182,0.2802653395020475,0.22885129098054202,0.13483146037116525
316,15000US230190312003,1073,200,204,48.8,54821.0,0.4089775561097257,0.18050541483663282,0.09025270741831641,0.0,54821.0,0.38766519738399735,0.0723104055162074,0.6307007779413785,0.07794676791264873,0.026615969531148347,0.10266159676300077,0.11654135327392728,0.1013215856799084
317,15000US230239706002,1452,495,156,33.3,35000.0,0.1828358208955224,0.14942528714163034,0.0732758619636841,0.0,35000.0,0.2550675671367102,0.11785095300199142,0.634196890534511,0.027504911537318447,0.070726915381676,0.05500982307463689,0.31032028447664034,0.3935810804162482
318,15000US230190009002,2894,1193,122,26.3,21985.0,0.3357142857142857,0.04663212430400816,0.0,0.0,21985.0,0.19021739109758978,0.120999999879,0.5760368660276285,0.0,0.11945392477877824,0.3412969279393664,0.5915492955663559,0.5499999994021739
319,15000US230239704001,1538,318,468,53.4,58281.0,0.08070175438596491,0.49197860924982534,0.43239113794316947,0.004583651638973528,58281.0,0.44812030007801457,0.044755244692650006,0.5715427653305013,0.05563689596539254,0.09077598815406152,0.12152269381914686,0.10143042906278905,0.046616541283283394
320,15000US230179660002,1440,284,251,44.8,41800.0,0.2866666666666667,0.48809523761101664,0.4603174598607962,0.015873015857268833,41800.0,0.4166666658591731,0.08979591824517562,0.6176470583044982,0.035874439408259434,0.13751868439832782,0.12705530623758549,0.1347222221286651,0.19961240271392947
321,15000US230099651003,917,152,165,49.3,51058.0,0.32047477744807124,0.5109395102819312,0.42599742544916674,0.009009008997414403,51058.0,0.3552631569598338,0.09626719038061456,0.6525641017274819,0.05434782596880908,0.12391304320888469,0.14999999967391303,0.1210468919072553,0.197368420533241
322,15000US230099659002,1327,98,336,48.5,40524.0,0.0,0.27218344937967753,0.1385842471200556,0.0,40524.0,0.3986301364402327,0.08402366853961696,0.6831042840071913,0.0,0.3565891468261122,0.0361757105475766,0.1757990866242016,0.08219178070932633
323,15000US230099652002,975,134,139,49.9,53636.0,0.22358722358722358,0.5559772290740254,0.5123339653583169,0.0037950664100616063,53636.0,0.2606837601267441,0.030769230716633792,0.6834112141548935,0.01763668427224571,0.10934744248792339,0.10934744248792339,0.12024665969142173,0.08333333315527065
324,15000US230099655041,1876,345,465,46.7,55859.0,0.12187958883994127,0.368706428839112,0.28427575500830693,0.016266460095843174,55859.0,0.4282208583702812,0.03921568623179119,0.5897273300001729,0.0,0.055555555492567396,0.18027210863914728,0.10980810228688268,0.15337423294064512
325,15000US230099663002,1502,232,365,48.2,53594.0,0.10669077757685352,0.3809523806164441,0.33333333303938856,0.018518518502188254,53594.0,0.4301994295866105,0.0544554454771591,0.6258714170210136,0.0117801046966229,0.06020942400496149,0.11125654435699406,0.10985352855535717,0.08689458677080543
326,15000US230099666003,1138,139,474,62.0,44044.0,0.2630208333333333,0.5697770432949818,0.5078447559803099,0.012386457462934385,44044.0,0.6276391542655678,0.06047516185642514,0.4517073166324806,0.17241379270709473,0.11034482733254063,0.10344827562425683,0.09369024847639555,0.16698656397891254
327,15000US230139702002,1104,160,465,59.0,61250.0,0.0,0.24462365558518326,0.24462365558518326,0.0,61250.0,0.5996441270468966,0.04432132951711543,0.3824152538321872,0.0,0.15072463724427643,0.136231883663096,0.06974637674841813,0.0
328,15000US230139702003,890,141,274,55.1,34167.0,0.0,0.2645161286056191,0.12096774174037461,0.0,34167.0,0.5328947356734764,0.08333333311631945,0.5126835774196481,0.0,0.2528409083726111,0.22727272662706613,0.16235294098546713,0.10307017521256541
329,15000US230139703001,1656,435,206,40.5,55938.0,0.14398422090729784,0.237499999703125,0.2212499997234375,0.019999999975000002,55938.0,0.2885245896909433,0.05207100585553727,0.6804780871071887,0.056179775210761826,0.1011235953793713,0.0799001247441946,0.1107078039257666,0.11311475391292664
330,15000US230139704003,368,52,124,54.0,30417.0,0.1504424778761062,0.0,0.0,0.0,30417.0,0.49999999754901964,0.0,0.6392405043062009,0.0,0.24752475124987747,0.21782178109989217,0.3614130424961602,0.1764705873702422
331,15000US230179659002,1179,305,231,43.6,69531.0,0.06153846153846154,0.5238095232426304,0.4307359302697663,0.00865800864863852,69531.0,0.36363636280991735,0.06020066879565106,0.6629711744312958,0.026690391411582935,0.0800711742347488,0.10498220621889287,0.08481764199761013,0.18636363594008265
332,15000US230179656003,1456,215,280,52.0,51283.0,0.6038543897216274,0.26253298118399343,0.19129287573708065,0.0,51283.0,0.4042933803143231,0.10960757765952966,0.5903328046035398,0.013677811529365027,0.106382978561728,0.18693009090132204,0.11466296030947674,0.20393559891961432
333,15000US230179654002,1473,334,236,47.8,36940.0,0.6184486373165619,0.30798969032475554,0.07087628856845839,0.012886597921537889,36940.0,0.4581005578061442,0.11353032641752671,0.5591304342964083,0.03684210519852262,0.1473684207940905,0.14035087694675286,0.22471147303142464,0.3054003718707628
334,15000US230179665002,809,208,87,35.5,41761.0,0.5217391304347826,0.055194805015601284,0.055194805015601284,0.0,41761.0,0.2542955317721803,0.15348837173607355,0.689102562998233,0.0,0.06318681301322304,0.20054944999849053,0.2862499996421875,0.25085910566715086
335,15000US230179662002,2289,425,482,40.7,27091.0,0.1056701030927835,0.14026717543867634,0.058206106814688824,0.0,27091.0,0.3562708098154597,0.1738148982236852,0.4646040899503911,0.017759562817268357,0.04918032780166622,0.09426229495319359,0.22492127745167734,0.43951165323028674
336,15000US230179654001,963,136,236,56.1,30833.0,0.6422287390029325,0.5551181096898444,0.4616141727740018,0.00590551180521111,30833.0,0.4292035388734435,0.03658536576442594,0.492196878160628,0.05063291126422048,0.04050632901137638,0.1797468349879827,0.2575285563265539,0.3274336275941734
337,15000US230179658002,615,100,93,50.1,50000.0,0.31451612903225806,0.4437627802786037,0.4028629848612209,0.006134969312607425,50000.0,0.3088235282763841,0.04864864851716581,0.707456977614805,0.042613636242574894,0.06818181798811984,0.11931818147920971,0.08780487790600833,0.06985294091965831
338,15000US230179658004,1231,212,284,45.1,40000.0,0.2871287128712871,0.3549295769648879,0.3253521122178139,0.016901408426899425,40000.0,0.4039301301224233,0.1338235292149654,0.6557377042856917,0.06451612892272304,0.033955857327748966,0.147707979375708,0.0844841591515157,0.15502183372265976
339,15000US230179659001,558,34,203,58.6,59875.0,0.16744186046511628,0.6531713891320224,0.5978407549286899,0.0,59875.0,0.5019455233387333,0.05573770473528621,0.580952379845805,0.07986111083381559,0.131944443986304,0.13541666619646991,0.03225806445831888,0.04669260682220776
340,15000US230179667002,860,189,143,44.7,44453.0,0.17928286852589642,0.3353658529768987,0.3353658529768987,0.0,44453.0,0.4159021394009109,0.11881188089403,0.6020864372547147,0.025280898805390733,0.10674157273387198,0.13202247153926272,0.03537735844884746,0.253822629193203
341,15000US230179664003,2249,654,318,35.20000000000001,29580.0,0.3086816720257235,0.32078699715929254,0.1941830622804251,0.0,29580.0,0.3727959693037834,0.15900621098260098,0.4875832825635473,0.013293943850378222,0.03249630718981343,0.0915805020803833,0.2632281012613481,0.2493702767640173
342,15000US230179666003,402,61,68,54.5,62917.0,0.09271523178807947,0.7918170868931202,0.7472924178732944,0.0,62917.0,0.6011560658892713,0.09359605865223616,0.5734463260637109,0.18478260769139887,0.09782608642485822,0.03804347805411153,0.059701492388802256,0.13872832289752415
343,15000US230179664002,1635,406,247,41.9,61023.0,0.19801980198019803,0.27105263122229917,0.18026315765754847,0.005263157887811634,61023.0,0.26534295980985023,0.046403712243151145,0.6682170537455682,0.0231143552030239,0.0997566908762084,0.10583941592963575,0.11851851844535893,0.12996389868237562
344,15000US230179667001,1739,313,474,53.0,50200.0,0.15732368896925858,0.3340060541533743,0.20383451038967254,0.010090817346023392,50200.0,0.5318181810123968,0.1437908495165677,0.6148693900771136,0.017811704811944395,0.059796437582956184,0.24681933810837234,0.044352454142902155,0.12878787859274565
345,15000US230179659003,1204,273,236,44.7,37792.0,0.32710280373831774,0.47110141715256115,0.4372955284217061,0.0,37792.0,0.5237113391263684,0.024253731298034084,0.5571725565933757,0.07839388130326218,0.1797323132318694,0.03632887182346296,0.1696202530214175,0.15051546360718462
346,15000US230179658003,1146,281,178,41.9,39632.0,0.3770949720670391,0.36479999941632,0.21279999965952,0.014399999976960001,39632.0,0.3753148605155797,0.14183123852453997,0.5856992633168252,0.016736401638626774,0.07531380737382048,0.14435146413315594,0.22251308881107057,0.22166246795551015
347,15000US230179655001,1164,194,311,52.2,51538.0,0.2784503631961259,0.15599343159935397,0.07553366161652929,0.0,51538.0,0.4182879369294009,0.01584507039463896,0.5731584252541287,0.030411448961696872,0.0751341680230158,0.10912343450961819,0.07474226797702553,0.06614785979348665
348,15000US230179665001,2422,525,499,43.2,43942.0,0.23392612859097128,0.38436744529865635,0.34810636555350005,0.0,43942.0,0.40445026125071953,0.05488297009291124,0.6503937004459875,0.0,0.06490179328360222,0.23825789902796077,0.1219305672642123,0.19502617775520134
349,15000US230179668002,1283,262,181,46.3,55000.0,0.11920529801324503,0.4176334101883603,0.28886310871361587,0.006960556836472672,55000.0,0.31274900336105776,0.06090651549446669,0.6854368925384107,0.0361990949680255,0.07390648555971872,0.2066365004424789,0.08261886197769379,0.12151394398104792
350,15000US230179662003,971,178,109,43.9,21803.0,0.1728395061728395,0.1850311846465048,0.0,0.0,21803.0,0.42602040707647854,0.3469785568285018,0.5539956797473049,0.0,0.16119402936957006,0.2298507455825351,0.2337796084101137,0.551020406757601
351,15000US230179654003,626,93,184,49.4,28333.0,0.6788990825688074,0.3026315779518698,0.023026315713729224,0.0,28333.0,0.49056603542185834,0.24050632809912942,0.43012704096165694,0.10555555496913581,0.1888888878395062,0.0944444439197531,0.48142164704132206,0.580188676508544
352,15000US230179656002,1001,248,168,47.9,27115.0,0.721875,0.1872146114447155,0.0,0.0,27115.0,0.4971910098393511,0.21581196535082914,0.5665859557305255,0.0,0.04904632139224436,0.20163487683478235,0.3627152985180189,0.3595505607877793
353,15000US230179669002,1728,399,278,40.3,43438.0,0.22559652928416485,0.28855721357144626,0.18656716394705578,0.0037313432789411152,43438.0,0.3653846147458311,0.09974747462153097,0.5772594747979158,0.0701262271106224,0.10939691429257095,0.11220196337699584,0.17309941510345062,0.20104895069746687
354,15000US230179663002,1564,303,123,35.9,51510.0,0.14285714285714285,0.07617187485122681,0.06249999987792969,0.0,51510.0,0.22198731454125303,0.08368200828066735,0.7393658153601191,0.0399543378539334,0.08447488574831634,0.09132420080899063,0.20367936911716203,0.13953488342593048
355,15000US230179656001,1265,148,216,45.7,18409.0,0.7708333333333334,0.28347406479677434,0.02895054278775568,0.012062726161564867,18409.0,0.4259259252088789,0.1735357913806165,0.40905057638948483,0.0,0.15748031454729577,0.10236220445574225,0.3684627572357664,0.2777777773101384
356,15000US230179657001,821,148,162,47.2,47569.0,0.4541984732824427,0.25292739987604823,0.17096018695325482,0.01873536295378135,47569.0,0.4451410644352945,0.09761904738662132,0.6095790992604077,0.04749340356861899,0.026385224204788327,0.07124010535292848,0.16542288536638944,0.18181818124821886
357,15000US230010204001,834,220,85,42.3,51250.0,0.19047619047619047,0.051282051150558845,0.0,0.0,51250.0,0.23243243180423667,0.04487179477591497,0.7472868205468421,0.0,0.08724832195246461,0.11409395947629987,0.2621118009166313,0.4324324312636961
358,15000US230010207002,2282,396,676,49.9,43636.0,0.15406976744186046,0.015929203525726368,0.0,0.0,43636.0,0.4703237405842412,0.07247556997355409,0.6342975203335239,0.0,0.05882352936011981,0.17647058808035943,0.07887817700312087,0.14118705023274544
359,15000US230179665003,1172,220,357,51.5,32127.0,0.7155688622754491,0.2157164865705447,0.0893682587220828,0.0,32127.0,0.45579567690413425,0.05386416849212138,0.4415718713117147,0.0,0.07178217804014313,0.03217821774213313,0.1049822063122934,0.3202357557559219
360,15000US230179667003,807,166,98,39.1,37679.0,0.16666666666666666,0.15517241334720572,0.1321839076661382,0.0,37679.0,0.20748299249155444,0.048523206648685216,0.6960352412686707,0.05099778259202266,0.09977827028873998,0.13082039882301463,0.11111111094866796,0.013605442130593734
361,15000US230179669001,1787,440,267,41.8,43804.0,0.23282442748091603,0.28538283029537953,0.25174013891909497,0.01740139209118168,43804.0,0.32954545401047813,0.024937655829254793,0.5663841803909716,0.030690537045152767,0.0959079282661024,0.13554987194942472,0.14045886953527761,0.12499999979707792
362,15000US230179661001,1974,439,343,40.6,41991.0,0.2697495183044316,0.18079800476209726,0.06234413957313698,0.022443890246329316,41991.0,0.32724505277436067,0.10167714874038035,0.5977443605277291,0.030338389696221248,0.038506417691357736,0.10618436393677437,0.1478352691933288,0.2024353117162324
363,15000US230179662004,422,100,73,46.6,57069.0,0.345679012345679,0.34939758895824263,0.1686746981177723,0.0,57069.0,0.44444444170096026,0.0,0.5993788801261526,0.0,0.0,0.06217616548095251,0.2582938382504885,0.20987654191434232
364,15000US230179662001,1453,108,353,48.6,47520.0,0.321353065539112,0.023688663242489572,0.0,0.0,47520.0,0.44714038050755567,0.0203784570300168,0.5077605317754911,0.0,0.07132243674394884,0.1812778600575366,0.16494082828036918,0.21317157675360213
365,15000US230179663001,2103,501,318,37.2,39706.0,0.3192488262910798,0.06729633994416016,0.010625737885920026,0.00826446280016002,39706.0,0.3341772147668643,0.043151969940758,0.6480243157154867,0.05098039210688197,0.10882352930507497,0.14705882338523646,0.19704198463881586,0.16708860738343215
366,15000US230179664001,1196,244,243,47.9,48542.0,0.26218097447795824,0.5043572979255367,0.4945533763675889,0.0,48542.0,0.4241758232435696,0.05317324176128089,0.5924796741946344,0.0,0.05797101438773367,0.09782608677930056,0.20770519245585828,0.24835164780582056
367,15000US230179665004,566,229,43,21.8,21411.0,0.6326530612244898,0.37048192659493395,0.0,0.0,21411.0,0.1626794250589501,0.0,0.47181008762074156,0.0,0.08176100577508802,0.23270440105217358,0.6996466418734159,0.5598086097616813
368,15000US230179655002,843,97,55,40.2,17688.0,0.9067796610169492,0.46358543352439013,0.0,0.0,17688.0,0.33159268842926193,0.2444444438408779,0.5428954416315075,0.0,0.2614379076423598,0.3039215676342433,0.3807829176977664,0.40731070389736107
369,15000US230179658001,690,114,156,50.7,41500.0,0.42424242424242425,0.24233983219403946,0.10027855125270599,0.0,41500.0,0.5624999979319854,0.06081081060536889,0.48925619753841953,0.05035971204906579,0.05035971204906579,0.12589928012266446,0.06521739120982986,0.1323529406898789
370,15000US230179664004,1358,159,140,46.8,38897.0,0.3670103092783505,0.1366666664388889,0.1366666664388889,0.0,38897.0,0.26640926589496283,0.0804597700121842,0.6244019133776698,0.0,0.07083333323495371,0.07499999989583334,0.14432989680093528,0.17567567533653344
371,15000US230179668001,1178,278,219,44.8,51375.0,0.14435695538057744,0.6356589141811723,0.5693367781487193,0.007751937977819174,51375.0,0.31678486922745897,0.03839999993856,0.6624737938548493,0.03161397665288856,0.17470881834491045,0.07487520786210448,0.09854327326602975,0.09219858134232015
372,15000US230139706001,392,63,46,40.8,29438.0,0.17204301075268819,0.22857142763848398,0.0,0.0,29438.0,0.3544973526217071,0.0563380279045163,0.6474164114060291,0.0,0.17412935236751567,0.13930348189401254,0.3869209798721499,0.32804232630665436
373,15000US230139706002,1069,183,258,39.9,26929.0,0.3722627737226277,0.0,0.0,0.0,26929.0,0.683098589945778,0.08215962422028257,0.4808126405408435,0.13043478227510286,0.16624040878199384,0.0971867005187041,0.09680638712893574,0.44835680645925635
374,15000US230139706003,637,77,66,40.2,28500.0,0.11920529801324503,0.3096926706626651,0.10874704466017247,0.042553191388763144,28500.0,0.3938356150896041,0.1315136473163433,0.7196428558577807,0.022857142791836736,0.25714285640816326,0.1085714282612245,0.23510466950868814,0.48630136819759806
375,15000US230139707002,676,81,164,49.2,33508.0,0.2948717948717949,0.09049773735181507,0.0,0.0,33508.0,0.35323382996708,0.06603773569330723,0.6894308931879173,0.0,0.38131313035021935,0.23484848425543312,0.12426035484576871,0.24626865610380932
