OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,med_income,pct_w_ss_income,pct_poverty
402,15000US230179669001,1604,485,236,40.8,37212.0,0.18055555555555555,0.3699551565359247,0.3094170400118643,37212.0,0.3540925260603336,0.13715710714641077
403,15000US230179667002,834,201,137,40.4,34706.0,0.03571428571428571,0.4003795058816328,0.37191650783317554,34706.0,0.303797467393046,0.21342925633881385
404,15000US230179664004,1326,152,176,45.9,32500.0,0.4324853228962818,0.12865497057214187,0.0,32500.0,0.2953020129273456,0.02364607168295494
405,15000US230179664001,966,162,107,46.6,41307.0,0.2630057803468208,0.5156445550492559,0.46307884798112786,41307.0,0.364341084329868,0.0783898304254345
406,15000US230179657001,1164,240,210,44.5,42500.0,0.5064935064935064,0.17802197763072092,0.11208791184156502,42500.0,0.3502673787426006,0.14097744347652494
407,15000US230179662002,2035,445,287,42.0,44535.0,0.1290909090909091,0.04603854384792447,0.04603854384792447,44535.0,0.2873176203284875,0.06954314717282073
408,15000US230179661001,2058,541,266,37.7,41053.0,0.24878836833602586,0.15496098087518284,0.06131549602974861,41053.0,0.3733509229903022,0.19463414624651995
409,15000US230179669002,1722,377,241,43.9,44432.0,0.14893617021276595,0.24218749972970144,0.1540178569709622,44432.0,0.2886597933893081,0.1297265851485011
410,15000US230179666003,452,71,83,50.9,64688.0,0.11578947368421053,0.7801724129524005,0.76400861986637,64688.0,0.35784313550076896,0.03539823001018091
411,15000US230179658003,814,122,135,50.2,39375.0,0.46726190476190477,0.3111545982169186,0.28571428515515795,39375.0,0.3636363626033058,0.09238451923547501
412,15000US230179662004,1068,398,77,28.5,45000.0,0.329004329004329,0.0564971749816464,0.0564971749816464,45000.0,0.28742514884004444,0.24719101100450278
413,15000US230179665003,1241,235,268,46.3,33822.0,0.39351851851851855,0.11666666648989898,0.0,33822.0,0.26929674053293867,0.17424242409575552
414,15000US230179665004,862,341,28,25.7,23785.0,0.23577235772357724,0.10557184719773652,0.0,23785.0,0.13114754055361463,0.566125289366444
415,15000US230310251002,1259,289,141,41.0,50375.0,0.02546296296296296,0.035781544188735324,0.035781544188735324,50375.0,0.25390624950408935,0.08022239866543097
416,15000US230310251001,2448,513,345,42.5,70703.0,0.031506849315068496,0.05325443781730332,0.0,70703.0,0.27083333305121526,0.014705882346933872
417,15000US230310340023,2020,583,198,43.8,70357.0,0.03529411764705882,0.08427672945373996,0.040251572276413114,70357.0,0.19917582390223101,0.057920792050534256
418,15000US230310360024,1875,510,165,39.6,76458.0,0.0,0.13681241165470745,0.09732016911520427,76458.0,0.2614379080695459,0.06826666663025778
419,15000US230310252025,1597,381,161,30.1,47404.0,0.0,0.058919803504222906,0.0,47404.0,0.3165217385799622,0.1406551058826878
420,15000US230310252023,1518,351,323,34.9,28819.0,0.1901639344262295,0.10199296588277496,0.0,28819.0,0.27545691870044786,0.2252964425393304
421,15000US230310252024,1469,256,228,41.9,48000.0,0.0,0.08724832203053917,0.01744966440610783,48000.0,0.31470588189013843,0.07351940090298202
422,15000US230310252011,1715,232,400,45.0,35104.0,0.05138339920948617,0.10810810799572962,0.0,35104.0,0.44055944004596803,0.13561320746720917
423,15000US230310252022,768,105,266,35.70000000000001,28188.0,0.0,0.0,0.0,28188.0,0.496732025061586,0.28376534749827376
424,15000US230310252013,2260,616,220,27.8,45409.0,0.025380710659898477,0.19043321282451875,0.032490974699917886,45409.0,0.24526198411899444,0.13348416283552753
425,15000US230310253002,1007,179,107,42.9,76447.0,0.027700831024930747,0.02078521935153529,0.0,76447.0,0.1580188675518423,0.07447864937986232
426,15000US230159762004,544,57,202,51.6,41033.0,0.09545454545454546,0.5141342747100102,0.43639575894629723,41033.0,0.42909090753057855,0.05147058814067906
427,15000US230159756001,675,98,185,54.2,42390.0,0.15282392026578073,0.5142002981850519,0.4439461876772105,42390.0,0.44307692171360946,0.08872180437786195
428,15000US230159755005,931,137,217,50.3,61563.0,0.1271186440677966,0.3370253159224283,0.31170886026628347,61563.0,0.4224343665335695,0.1291711516370601
429,15000US230159755004,634,84,98,50.6,24865.0,0.08391608391608392,0.11809045196459686,0.06532663300169188,24865.0,0.5356125340865739,0.1766561511409209
430,15000US230159900000,0,0,0,,,,0.0,0.0,,0.0,0.0
431,15000US230159756006,874,172,221,47.4,60625.0,0.029177718832891247,0.170212765595292,0.170212765595292,60625.0,0.5076923063905325,0.0457665903366515
432,15000US230159756004,620,24,277,63.3,48289.0,0.10652920962199312,0.6581196574165389,0.5619658113654211,48289.0,0.49374999845703127,0.08225806438345473
433,15000US230159762002,706,44,293,59.7,70063.0,0.02422145328719723,0.40223463612246807,0.3705772805017183,70063.0,0.613707163197174,0.019259259230727025
434,15000US230159756003,0,0,0,,,,0.9999999818181822,0.9999999818181822,,0.0,0.0
435,15000US230159757001,976,156,297,55.3,52019.0,0.047872340425531915,0.5538461532781065,0.49846153795029585,52019.0,0.4620689644550139,0.10758196710288732
436,15000US230159756002,1272,173,350,50.8,54091.0,0.28073394495412846,0.4262877438487675,0.3934280635937583,54091.0,0.43653250706419117,0.09276729552455401
437,15000US230179662003,789,124,259,51.4,24706.0,0.20987654320987653,0.0,0.0,24706.0,0.5971428554367347,0.07934131724649504
438,15000US230179667003,855,335,75,33.8,51875.0,0.04411764705882353,0.1823529406401384,0.09705882324394464,51875.0,0.2086330927747011,0.0
439,15000US230179651001,317,39,76,53.1,24375.0,0.31007751937984496,0.8243243233960311,0.7916666657751501,24375.0,0.3461538439349113,0.15457413200449802
440,15000US230179660001,1062,258,159,41.8,45074.0,0.16483516483516483,0.6041257361452596,0.563850687068909,45074.0,0.332506202648868,0.11676082851529111
441,15000US230179666001,1569,274,249,44.8,41339.0,0.1746987951807229,0.3776493252623802,0.3362235064198232,41339.0,0.3668730644475649,0.12364563408308117
442,15000US230179666002,1149,288,199,47.6,46667.0,0.09113924050632911,0.3430232553153732,0.31540697628574565,46667.0,0.35619468947744537,0.079754601157095
443,15000US230179651002,347,82,56,46.4,56250.0,0.183206106870229,0.8913385819753239,0.8787401567883935,56250.0,0.31884057739970595,0.1296829967444294
444,15000US230179651003,761,150,130,46.6,36063.0,0.4013840830449827,0.45876288580968577,0.35910652859260045,36063.0,0.33650793543965735,0.12350597593159897
445,15000US230179660003,1041,279,119,35.3,50156.0,0.22972972972972974,0.5669586976633808,0.5193992484112651,50156.0,0.30635838061746135,0.14199395756093258
446,15000US230179657002,2568,596,358,45.7,41225.0,0.5033557046979866,0.14708233401512202,0.06474820138709177,41225.0,0.3580131205641863,0.20599688465498564
447,15000US230310253001,1939,309,370,48.1,72367.0,0.0946372239747634,0.04037685055130976,0.012113055165392928,72367.0,0.31977559562443814,0.1446104588342527
448,15000US230310254002,1677,256,120,27.3,61625.0,0.050666666666666665,0.24056603735760057,0.11792452811647086,61625.0,0.25258799119547,0.0967479674010179
449,15000US230310200001,2152,620,247,37.2,46797.0,0.10094637223974763,0.12074643235922455,0.09440175620812101,46797.0,0.2521847687238642,0.15241635680649798
450,15000US230310200003,1248,197,228,51.1,56845.0,0.14522058823529413,0.0,0.0,56845.0,0.28218694835593133,0.009615384607679979
451,15000US230310200002,2739,712,246,36.1,63472.0,0.0,0.014955134581300962,0.0,63472.0,0.19028340061712207,0.19544452601196013
452,15000US230310200004,1878,351,129,44.4,54125.0,0.10194902548725637,0.026410564193984916,0.0,54125.0,0.14549938329778128,0.05591054310121909
453,15000US230310225001,1527,320,244,44.2,47946.0,0.08620689655172414,0.10534124613450854,0.07121661710501985,47946.0,0.37976782689922417,0.1583442837330195
454,15000US230310245001,2212,504,263,41.5,60625.0,0.07142857142857142,0.046910755095067785,0.011441647584162875,60625.0,0.2016806720267939,0.09629294751523827
455,15000US230310370003,2528,554,220,47.8,75500.0,0.1015180265654649,0.04495335025873337,0.0,75500.0,0.2664298399054797,0.05617088605372987
456,15000US230310370002,1501,284,122,46.9,86354.0,0.030476190476190476,0.05116959056846551,0.0,86354.0,0.18644067767882794,0.0319786808581088
457,15000US230310370001,2191,501,384,43.4,63875.0,0.0,0.054187192064840205,0.012807881760780413,63875.0,0.21458333310980904,0.051118210839288816
458,15000US230310210003,1154,262,232,46.8,54250.0,0.03598971722365039,0.033195020678018626,0.033195020678018626,54250.0,0.4163090119821695,0.010398613509186642
459,15000US230310210002,1663,364,203,44.6,63401.0,0.08148148148148149,0.058192955500470205,0.0,63401.0,0.3040650401559918,0.08057726994553381
460,15000US230310210001,1478,314,235,45.7,54295.0,0.13799283154121864,0.04932735418635672,0.04932735418635672,54295.0,0.3081761001443772,0.09313392243838618
461,15000US230310280024,1901,215,530,56.1,69286.0,0.01943198804185351,0.09073543448831381,0.013371537714067298,69286.0,0.39390756261144166,0.047566976463878086
462,15000US230310280025,1802,217,571,54.6,53472.0,0.03328509406657019,0.1762295080161583,0.14651639329250368,53472.0,0.5435323376324225,0.0
463,15000US230310270003,981,157,307,54.7,73977.0,0.0,0.4360613805165455,0.3938618920794605,73977.0,0.5238095226217471,0.029866117373979283
464,15000US230310302031,770,242,194,34.8,38500.0,0.28368794326241137,0.24485125802093533,0.0,38500.0,0.46666666525252526,0.18441558417608367
465,15000US230310302032,2800,653,343,40.1,50727.0,0.06805555555555555,0.048317515057534496,0.03968938736868905,50727.0,0.2583862191673742,0.06493506491163958
466,15000US230310302033,858,289,36,35.6,55962.0,0.0,0.12359550527079914,0.0,55962.0,0.05128205111768573,0.017730496432942677
467,15000US230310310001,1283,296,97,42.5,47660.0,0.22384428223844283,0.1573770489223327,0.05409836056705187,47660.0,0.21595330697285348,0.20498830849182514
468,15000US230310310003,2574,688,333,37.6,54856.0,0.2327113062568606,0.14400715550625476,0.07066189618008774,54856.0,0.30825496310527173,0.09069585610215174
469,15000US230310310002,2058,517,226,40.3,59702.0,0.08549618320610687,0.18811881167423672,0.14851485132176584,59702.0,0.2669376690149896,0.034013605425649365
470,15000US230310252012,1411,245,144,32.0,45568.0,0.0,0.040128410850516195,0.0,45568.0,0.35451504957438956,0.0995575220504738
471,15000US230310230002,1598,473,104,27.7,46417.0,0.056338028169014086,0.2306629831068191,0.1477900550444889,46417.0,0.2082585274537549,0.18118686857248303
472,15000US230159762003,541,55,214,59.3,57083.0,0.03802281368821293,0.6961620461661385,0.6876332615270434,57083.0,0.5473684191320406,0.11194029829861885
473,15000US230159758003,657,33,329,65.0,55294.0,0.0,0.6354961825997173,0.567748091061309,55294.0,0.678010469429292,0.07914764067100816
474,15000US230159752003,1170,229,266,40.0,34400.0,0.34291581108829566,0.3078880403207531,0.18575063589599156,34400.0,0.3529411758217993,0.15982905969245378
475,15000US230159756005,40,0,6,54.7,27917.0,0.0,0.8601036224865097,0.5492227950817472,27917.0,0.22222221399176983,0.24999999375000018
476,15000US230159762001,1165,222,248,46.7,39833.0,0.1258741258741259,0.40733197514528313,0.25356415452793873,39833.0,0.3814432983136713,0.08744588737017671
477,15000US230270420006,1606,309,291,44.6,48225.0,0.288,0.2170706004035083,0.12012644876699004,48225.0,0.336473754594248,0.09900373592839119
478,15000US230270430002,1223,145,426,57.0,33561.0,0.15139442231075698,0.11159420273682,0.0,33561.0,0.6019575846623857,0.3139820111905298
479,15000US230270430005,1262,326,248,38.7,26083.0,0.5203836930455635,0.0,0.0,26083.0,0.4589041085413148,0.1988906496046825
480,15000US230270430004,1846,323,488,52.8,59063.0,0.0610236220472441,0.13488372077339103,0.030232558104380747,59063.0,0.4233870962051249,0.0875739644452225
481,15000US230270430001,1308,301,258,41.5,38583.0,0.2982062780269058,0.2678803637608838,0.07932379703598987,38583.0,0.45470692636819376,0.12009419142849749
482,15000US230270450003,1151,281,105,36.7,43438.0,0.3349875930521092,0.13868613113378445,0.03832116781328254,43438.0,0.2288135588372594,0.14769765408540603
483,15000US230270450002,985,270,124,38.0,43077.0,0.30606060606060603,0.12037037009173525,0.05787037023641118,43077.0,0.2763157887465374,0.06474820137230401
484,15000US230310230001,1206,350,71,36.2,57604.0,0.17073170731707318,0.4148044686944072,0.4148044686944072,57604.0,0.2315035793997528,0.031168831141845165
485,15000US230310220001,1698,420,207,39.4,58417.0,0.08977035490605428,0.26741293499077995,0.2164179101785847,58417.0,0.23259762269508044,0.060916767152643686
486,15000US230310220002,1983,434,170,40.9,56311.0,0.08926080892608089,0.05282112838796983,0.025210084003349238,56311.0,0.19138149532144297,0.055975794222906806
487,15000US230310245004,919,156,280,55.2,72549.0,0.07336956521739131,0.18942731235808963,0.09691629934599934,72549.0,0.5298913029079041,0.04067796605573111
488,15000US230310245003,1922,605,146,38.5,50917.0,0.06389776357827476,0.06131386852362939,0.06131386852362939,50917.0,0.1866251941110028,0.04942767947480349
489,15000US230310235001,1416,335,178,40.3,41552.0,0.043052837573385516,0.467873302744006,0.42443438875616796,41552.0,0.3316326524972234,0.06960227267783929
490,15000US230310235002,1000,171,210,49.1,53676.0,0.02962962962962963,0.6743153214845926,0.6373056990101363,53676.0,0.41590908996384296,0.11425682496030655
491,15000US230310330001,1687,350,264,42.6,52045.0,0.0,0.09318497900808766,0.07788595260377475,52045.0,0.30981595044506754,0.10432720799980603
492,15000US230310330002,1141,314,61,32.1,48899.0,0.0,0.08678500969075935,0.0,48899.0,0.17278617673264324,0.0657318141404629
493,15000US230310340017,1565,264,324,40.0,60231.0,0.055876685934489405,0.4940652815325925,0.4376854596159603,60231.0,0.3782991196799133,0.061014771958243556
494,15000US230310340016,537,162,36,46.6,39457.0,0.18947368421052632,0.6512345668962429,0.5910493818039362,39457.0,0.1725663709178479,0.16201117288266076
495,15000US230310052002,1688,276,463,46.0,43900.0,0.3339253996447602,0.033295063107583164,0.033295063107583164,43900.0,0.4477434674017299,0.029914529896267073
496,15000US230310061021,746,158,113,38.2,32542.0,0.06614785992217899,0.5897155354598298,0.4835886209151109,32542.0,0.21866666608355556,0.11662198375787938
497,15000US230310061011,2432,336,393,45.1,56232.0,0.2987152034261242,0.11633281963302555,0.0932203389112324,56232.0,0.24760244093495862,0.046052631560011256
498,15000US230310225002,951,253,103,33.3,48237.0,0.025210084033613446,0.4469026542081082,0.3967551616567033,48237.0,0.2986666658702222,0.1622198504138529
499,15000US230310225003,891,192,88,43.3,48750.0,0.3108108108108108,0.2917505024310855,0.24346076409766446,48750.0,0.25852272653828773,0.18077803182977342
500,15000US230270470002,1164,314,145,37.0,36538.0,0.3463855421686747,0.1946308721566596,0.11409395954011081,36538.0,0.3708333325607639,0.15721649471029508
501,15000US230270460025,1191,249,210,45.8,33333.0,0.4776470588235294,0.3232044194430878,0.2417127068484631,33333.0,0.3224489789337776,0.17296389574058446
502,15000US230270420001,1351,338,150,41.0,38750.0,0.48095238095238096,0.16053511678840282,0.10535117039238935,38750.0,0.25896414291043,0.15442278848993793
503,15000US230270420002,882,225,97,39.7,46042.0,0.3152542372881356,0.07242339812695432,0.025069637813176497,46042.0,0.25525525448872294,0.0873015872026059
504,15000US230270460012,668,151,96,38.3,33571.0,0.37073170731707317,0.28409090828383265,0.1505681813904313,33571.0,0.3412698399155959,0.2280431429460044
505,15000US230270440001,649,107,143,52.5,52917.0,0.06224066390041494,0.5994764390059208,0.5615183238723582,52917.0,0.37908496608142167,0.16949152516257085
506,15000US230270470001,1510,247,198,44.2,41188.0,0.2813688212927757,0.1418918917001461,0.09189189176771366,41188.0,0.29448818851261704,0.11589403965834831
507,15000US230270450001,689,162,72,38.5,34583.0,0.34024896265560167,0.2591623029864861,0.08900523536909624,34583.0,0.2826855113686024,0.09433962250458691
508,15000US230270450005,837,211,129,45.0,49028.0,0.2177121771217712,0.5205278584742993,0.45014662690594337,49028.0,0.33027522834778217,0.19877300589107608
509,15000US230270440002,836,172,141,48.9,41289.0,0.06269592476489028,0.41515650672956095,0.326194398144655,41289.0,0.2507042246459036,0.07340553541106434
510,15000US230270450006,1109,267,128,38.5,26136.0,0.2569060773480663,0.15241635659402164,0.08550185857713409,26136.0,0.24122806964642968,0.3363553940740205
511,15000US230270440004,1010,177,208,47.7,48977.0,0.04456824512534819,0.46026097217050893,0.3594306045558356,48977.0,0.3516483508754981,0.027722772249779433
512,15000US230310051002,2271,585,276,40.3,64569.0,0.015625,0.016949152520274898,0.0,64569.0,0.24403182991507716,0.11184500215242404
513,15000US230310052001,2568,703,160,34.3,57388.0,0.01875,0.1718377086938443,0.051710421597684623,57388.0,0.174831892243197,0.09345794388884036
514,15000US230310053002,941,150,118,34.8,40685.0,0.0,0.08141962404714066,0.0,40685.0,0.2477272721642562,0.17215727930695293
515,15000US230310053003,1092,68,318,48.7,35951.0,0.0,0.130105899954454,0.06354009067543102,35951.0,0.38782608628204157,0.08516483508684539
516,15000US230310053004,1162,232,133,34.9,21571.0,0.14393939393939395,0.17226277347114924,0.0,21571.0,0.4021164014072021,0.38726333873729485
517,15000US230310053001,3139,755,337,40.3,67937.0,0.029322548028311426,0.05633802812493111,0.0,67937.0,0.16998341611112486,0.07361563515517407
518,15000US230310054002,2104,486,273,41.3,97337.0,0.038580246913580245,0.08271604928059748,0.0,97337.0,0.2637954236018904,0.038240917763747176
519,15000US230310301001,2133,380,363,43.0,46159.0,0.17886178861788618,0.059829059756008475,0.0,46159.0,0.4389610383909597,0.19072657734668902
520,15000US230310301003,1155,283,192,48.0,47095.0,0.0,0.04761904752456538,0.04761904752456538,47095.0,0.38333333253472224,0.07619047612451041
521,15000US230310280012,907,303,93,38.4,86667.0,0.0,0.2173913037918381,0.046035805508859835,86667.0,0.31372548917083176,0.03197353910477008
522,15000US230270460011,1560,403,226,42.0,53450.0,0.2554027504911591,0.33005464444802773,0.2797814204592553,53450.0,0.25774877608850116,0.14561855660720452
523,15000US230270450004,1269,290,182,43.6,40769.0,0.2632696390658174,0.22054380631337794,0.1555891236320406,40769.0,0.3197674412407608,0.16481774947320305
524,15000US230270420005,1036,269,42,34.1,34750.0,0.3874538745387454,0.2252873558039371,0.1011494250548289,34750.0,0.24035608237283063,0.09929789358144644
525,15000US230270420004,764,112,181,52.0,37292.0,0.29846153846153844,0.3192660544600623,0.2513761463277502,37292.0,0.4231805918512653,0.1737400528199734
526,15000US230270420003,723,197,77,36.1,41719.0,0.21951219512195122,0.1282894732622057,0.04934210510084834,41719.0,0.26792452729085087,0.21067415700748013
527,15000US230270470003,1486,246,195,43.0,40174.0,0.438,0.2829964324815738,0.2627824015900328,40174.0,0.3067993361412946,0.13391655441862949
528,15000US230270460021,950,199,111,38.2,39063.0,0.4037735849056604,0.1255707759690165,0.06849315052855445,39063.0,0.2454308087586663,0.18326271167027255
529,15000US230270460022,970,211,141,40.4,43750.0,0.47941176470588237,0.07075471681425774,0.04716981120950516,43750.0,0.3781725878726584,0.2020618554617919
530,15000US230270460024,837,172,145,42.4,19821.0,0.21893491124260356,0.3184931501395665,0.2020547941745637,19821.0,0.43216080293426934,0.37395459931427166
531,15000US230270460023,984,132,138,40.3,39038.0,0.3062730627306273,0.13286713255741928,0.03030303023239387,39038.0,0.37365591297404327,0.07598039206374951
532,15000US230310280022,991,128,522,66.0,84038.0,0.0,0.5809523803990929,0.519047618553288,84038.0,0.7818181800413223,0.0
533,15000US230310360022,683,140,102,42.8,66767.0,0.23651452282157676,0.0,0.0,66767.0,0.2750929357803237,0.0
534,15000US230310360021,1127,151,379,53.6,60938.0,0.0,0.34028683136859605,0.14471968690388567,60938.0,0.4703557302957397,0.05767524395947183
535,15000US230310303002,1319,245,95,41.9,55625.0,0.05263157894736842,0.03965517234542212,0.03965517234542212,55625.0,0.15798922772353818,0.056861258486079404
536,15000US230310340024,1267,227,226,50.3,68636.0,0.188,0.22898550691451375,0.1536231881831548,68636.0,0.31390977384603425,0.029992107316501884
537,15000US230310252021,1297,432,186,22.9,20000.0,0.5555555555555556,0.17981888721886302,0.0,20000.0,0.32176656100667733,0.40940632196653326
538,15000US230310303001,1268,329,168,41.4,49286.0,0.22084367245657568,0.16857610447041554,0.045826513836617816,49286.0,0.368110235495846,0.0781627718951146
539,15000US230310303003,598,127,71,43.1,45938.0,0.5572916666666666,0.10689655135552914,0.05517241360285375,45938.0,0.2895752884572383,0.22408026718381227
540,15000US230270470004,810,188,82,42.0,34417.0,0.37547892720306514,0.06756756738495252,0.0,34417.0,0.376811593110691,0.14267990056739466
541,15000US230270410001,1322,326,71,38.2,70625.0,0.21908893709327548,0.030737704855045688,0.030737704855045688,70625.0,0.1987315006369313,0.03640588688117282
542,15000US230270410002,2450,633,183,34.4,43938.0,0.27111111111111114,0.056224899541942874,0.04116465859320818,43938.0,0.20319148914554097,0.10571428567113703
543,15000US230270430003,1052,142,242,48.8,35729.0,0.12165450121654502,0.23314285687640818,0.13142857127836735,35729.0,0.3025335315908591,0.1558935359734852
544,15000US230270440003,1250,204,300,52.5,48750.0,0.2344582593250444,0.4285714281814636,0.36396724261695423,48750.0,0.4060509547674348,0.09304207112213424
545,15000US230310301002,1011,168,215,42.2,28852.0,0.12937062937062938,0.16207455403229407,0.0,28852.0,0.4487427457471127,0.08704253206029423
546,15000US230310360016,490,83,139,59.2,74181.0,0.0,0.6200378060112707,0.5255198477778453,74181.0,0.5074626840424742,0.04693877541441066
547,15000US230310240002,2386,801,46,29.6,72296.0,0.01721664275466284,0.1203814062927516,0.1203814062927516,72296.0,0.18699186966532266,0.006286672252184966
548,15000US230310350002,2366,841,173,37.0,78917.0,0.040103492884864166,0.0146878824789622,0.0,78917.0,0.20993788793796536,0.0
549,15000US230310350001,2197,473,308,42.5,87500.0,0.03168044077134986,0.03218645945373312,0.0,87500.0,0.22477064194407037,0.03868912151174824
550,15000US230310350003,1411,420,131,37.1,50809.0,0.0,0.1262295079897877,0.0,50809.0,0.2514071289842268,0.060949681034054085
551,15000US230310350004,1237,370,102,33.0,66449.0,0.04,0.036796536716890614,0.0,66449.0,0.17303370747632874,0.0
552,15000US230310240003,2742,613,220,42.2,51176.0,0.08680142687277051,0.2597968067780865,0.1988388968078092,51176.0,0.18529411746539792,0.13092633109740104
553,15000US230310240001,1483,403,75,39.4,71304.0,0.14285714285714285,0.2583586622213394,0.1793313067183415,71304.0,0.22336065527999865,0.033715441649551287
554,15000US230310360023,1143,344,144,39.6,72240.0,0.0,0.15370370341906722,0.15370370341906722,72240.0,0.26914660772615623,0.0
555,15000US230310380023,887,133,202,45.8,30938.0,0.5253623188405797,0.0,0.0,30938.0,0.24517906268545714,0.14249684723518682
556,15000US230310051003,1194,289,163,42.5,78750.0,0.028017241379310345,0.0,0.0,78750.0,0.23491379259716855,0.011725293122508128
557,15000US230310302021,803,139,248,49.0,46750.0,0.0627177700348432,0.1365853655205235,0.0,46750.0,0.4830508460930767,0.0
558,15000US230310302012,1393,321,146,40.5,43219.0,0.011876484560570071,0.16404199453537796,0.011811023606547214,43219.0,0.24489795879921827,0.12419239043489418
559,15000US230310302022,1294,485,47,30.1,29088.0,0.03864734299516908,0.04693877541441066,0.0,29088.0,0.2655246246990907,0.2341576505145613
560,15000US230310302023,2031,319,308,42.9,44427.0,0.19743589743589743,0.05527638184010505,0.0,44427.0,0.24202127627390788,0.12628726280418034
561,15000US230079711001,1323,291,187,42.6,36167.0,0.3758099352051836,0.3128078813881676,0.29433497500697664,36167.0,0.38530465880769776,0.14663643223988174
562,15000US230079710003,798,191,98,43.3,45921.0,0.3016393442622951,0.29184549293595385,0.2510729608346074,45921.0,0.2848484839853076,0.12155388455945629
563,15000US230079713002,1438,334,213,40.8,35750.0,0.3576017130620985,0.14502762410907788,0.1215469611580843,35750.0,0.555735055645016,0.23226703739063487
564,15000US230079714002,342,82,68,36.7,34500.0,0.23931623931623933,0.0,0.0,34500.0,0.36413043280363894,0.33918128555794946
565,15000US230079701021,190,22,25,53.9,47917.0,0.08,0.8554396410500155,0.813710878071966,47917.0,0.3814432950366671,0.026315789335180056
566,15000US230079706022,939,185,163,45.2,41587.0,0.5289256198347108,0.5940996942074266,0.5320447603946645,41587.0,0.35588972341882275,0.07790821763296882
567,15000US230079712004,2253,351,944,56.8,34942.0,0.46107784431137727,0.0891632371890765,0.058984910755850606,34942.0,0.3539156621175969,0.3742098606989824
568,15000US230079711002,1534,323,159,43.1,42409.0,0.40036563071297987,0.1253602303669161,0.0936599422281557,42409.0,0.27018121866526984,0.13579433082676706
569,15000US230079710001,1373,371,146,40.8,47596.0,0.42857142857142855,0.24866310127184077,0.20053475909019416,47596.0,0.23665480384936868,0.09130752367325966
570,15000US230079701011,1615,384,239,43.3,36377.0,0.2754385964912281,0.4190398694718959,0.36452400295807647,36377.0,0.3221288510894554,0.09721362223082747
571,15000US230079710002,1293,305,233,38.4,35192.0,0.441588785046729,0.20227920199105526,0.1623931621618331,35192.0,0.39464285643813773,0.1255850233029758
572,15000US230079706011,493,95,96,50.6,45750.0,0.06432748538011696,0.811904761260393,0.76587301526518,45750.0,0.37130801531093666,0.05273833660702163
573,15000US230079712005,1658,238,162,21.8,45789.0,0.0,0.07342657329820529,0.0,45789.0,0.29622641453542187,0.24721030021698684
574,15000US230079712002,2426,237,261,29.9,38443.0,0.2672566371681416,0.16489795904906288,0.0685714285154519,38443.0,0.26392961851033275,0.17853795680480883
575,15000US230079712003,739,213,45,34.6,37024.0,0.0,0.12429378495962208,0.12429378495962208,37024.0,0.2580645152965661,0.03924221916205383
576,15000US230079714004,1581,447,128,36.3,39922.0,0.6059322033898306,0.06260296530048935,0.0,39922.0,0.3110720556923163,0.14630960147203814
577,15000US230079714001,1935,541,215,32.5,45250.0,0.30212014134275617,0.11802030441875595,0.09390862932245098,45250.0,0.35827338077946275,0.02532299740293385
578,15000US230079713003,1126,370,65,36.3,31010.0,0.5776173285198556,0.21902654818799436,0.03539823001018091,31010.0,0.25779036754167034,0.2701974862924618
579,15000US230079713001,1565,225,289,49.1,28880.0,0.37731958762886597,0.17096774175164758,0.08064516120360736,28880.0,0.32944228232238354,0.23670557701899766
580,15000US230079712001,650,112,118,42.1,58226.0,0.37566137566137564,0.27407407339734796,0.14814814778235025,58226.0,0.306122447938359,0.15880503119684744
581,15000US230079714003,1032,67,320,59.0,31523.0,0.3373860182370821,0.05254515590715081,0.02955665019777233,31523.0,0.6585788550111285,0.09011627898244545
582,15000US230079710004,808,222,101,37.5,40385.0,0.32684824902723736,0.43738656907915324,0.41016333863854204,40385.0,0.40967741803329866,0.20544554430019116
583,15000US230079706021,1180,270,180,43.0,42813.0,0.4341736694677871,0.48904267532982393,0.37600922678660986,42813.0,0.40406320450550065,0.18259385649949328
584,15000US230079706012,1177,198,199,48.7,48036.0,0.11037527593818984,0.6986899559504967,0.655567685231677,48036.0,0.2699275357428849,0.03823279520965778
585,15000US230079701012,470,97,78,49.4,54676.0,0.0582010582010582,0.8986327199912152,0.8873173027405388,54676.0,0.24186046399134667,0.10425531892711634
586,15000US230310302024,342,57,72,50.7,67679.0,0.0,0.0,0.0,67679.0,0.43636363371900827,0.07119741077282392
587,15000US230310380022,724,111,139,45.6,53750.0,0.03162055335968379,0.07801418421273243,0.0,53750.0,0.23846153785009863,0.0400552485634596
588,15000US230310380015,924,161,279,50.4,61750.0,0.0,0.153999999692,0.057999999884,61750.0,0.5981087456309486,0.17424242405385018
589,15000US230310380012,2342,508,194,29.3,47716.0,0.0,0.11163670755758115,0.0,47716.0,0.208732694133405,0.06678230699619155
590,15000US230310380011,804,197,161,47.9,54196.0,0.0,0.27703984767165113,0.15370018946166947,54196.0,0.3779527549135098,0.06094527355603822
591,15000US230310380013,1478,333,161,47.4,60321.0,0.03416856492027335,0.0658682633744487,0.0658682633744487,60321.0,0.20192307659948225,0.13224267202982776
592,15000US230310061013,657,158,92,42.3,46146.0,0.0,0.6035294110546713,0.5505882346463667,46146.0,0.32640949458038726,0.06240487052906413
593,15000US230310061022,318,16,99,56.1,37891.0,0.140625,0.7453142218905026,0.6637265703817788,37891.0,0.3722943706827084,0.20125786100233378
